,double
1322,0.7424242424242424
1323,0.5478707339172456
1324,0.7777777777777778
1325,0.38367346938775515
1326,0.47140000000000004
1327,0.5617647058823529
1328,0.44191919191919193
1329,0.5110238598610691
1330,0.5836734693877551
1331,0.4429
1332,0.34705882352941175
1333,0.5151515151515152
1334,0.53156146179402
1335,0.7777777777777778
1336,0.8653061224489796
1337,0.42925
1338,0.5
1339,0.546964663243733
1340,0.6388888888888888
1341,0.5224489795918367
1342,0.5641499999999999
1343,0.62
1344,0.3764705882352941
1345,0.6944444444444444
1346,0.9142857142857143
1347,0.4785
1348,0.44
1349,0.3029411764705882
1350,0.8
1351,0.43495
1352,0.5647058823529412
1353,0.39985
1354,0.5
1355,0.38235294117647056
1356,0.33999999999999997
1357,0.6058823529411765
1358,0.9210526315789475
1359,0.5219298245614035
1360,0.36971210340775557
1361,0.0
1362,0.45488721804511284
1363,0.6515151515151516
1364,0.4927514346118997
1365,0.6666666666666666
1366,0.9755102040816327
1367,0.5937000000000001
1368,0.26
1369,0.3
1370,0.4799498746867168
1371,0.7287015276145712
1372,0.44444444444444453
1373,0.3440040650406504
1374,0.6616541353383458
1375,0.8156565656565656
1376,0.5516460283902144
1377,0.5138888888888888
1378,0.6244897959183674
1379,0.4658
1380,0.27999999999999997
1381,0.7235294117647058
1382,0.6617215041128085
1383,0.2777777777777778
1384,0.5184620596205962
1385,0.518796992481203
1386,0.6893939393939393
1387,0.5655391120507399
1388,0.6944444444444444
1389,0.3959183673469388
1390,0.5156999999999999
1391,0.6
1392,0.4764705882352941
1393,0.4444444444444445
1394,0.5488721804511278
1395,0.5984848484848486
1396,0.5095137420718816
1397,0.5833333333333334
1398,0.4040816326530612
1399,0.6011
1400,0.62
1401,0.5823529411764705
1402,0.5676691729323308
1403,0.7222222222222222
1404,0.5125339776502568
1405,0.75
1406,0.16326530612244897
1407,0.5289999999999999
1408,0.40588235294117647
1409,0.7247474747474747
1410,0.5021141649048626
1411,0.7387755102040816
1412,0.5347
1413,0.32941176470588235
1414,0.601010101010101
1415,0.5329205678042888
1416,0.8333333333333333
1417,0.21224489795918372
1418,0.5144000000000001
1419,0.5882352941176471
1420,0.466626396858955
1421,0.6944444444444444
1422,0.37551020408163266
1423,0.40790000000000004
1424,0.64
1425,0.4294117647058823
1426,0.1388888888888889
1427,0.3673469387755102
1428,0.5215000000000001
1429,0.24
1430,0.38823529411764707
1431,0.5918367346938775
1432,0.3576
1433,0.4882352941176471
1434,0.5399
1435,0.36
1436,0.35294117647058826
1437,0.64
1438,0.5529411764705883
1439,0.39536340852130325
1440,0.6571680376028202
1441,0.4722222222222222
1442,0.5375939849624061
1443,0.5656565656565656
1444,0.47372395046813653
1445,0.6111111111111112
1446,0.9959183673469388
1447,0.5635
1448,0.33999999999999997
1449,0.23529411764705882
1450,0.4484430082256169
1451,0.2222222222222222
1452,0.3609022556390977
1453,0.4974747474747475
1454,0.5347327091513139
1455,0.4444444444444444
1456,0.7387755102040816
1457,0.5642999999999999
1458,0.28
1459,0.37058823529411766
1460,0.5681818181818181
1461,0.5169133192389007
1462,0.6666666666666666
1463,0.363265306122449
1464,0.515
1465,0.588235294117647
1466,0.587121212121212
1467,0.477801268498943
1468,0.4722222222222222
1469,0.47959183673469385
1470,0.42000000000000004
1471,0.5604047115675023
1472,0.4897959183673469
1473,0.48218061008758684
1474,0.5277777777777777
1475,0.9510204081632653
1476,0.46490000000000004
1477,0.18000000000000002
1478,0.4294117647058823
1479,0.5833333333333333
1480,0.9714285714285713
1481,0.4809
1482,0.6
1483,0.6882352941176471
1484,0.2857142857142857
1485,0.4273
1486,0.42
1487,0.5882352941176471
1488,0.45605000000000007
1489,0.5800000000000001
1490,0.5323529411764706
1491,0.3176470588235294
1492,0.41010575793184495
1493,0.6111111111111113
1494,0.7800114329268294
1495,0.6541353383458648
1496,0.5227272727272727
1497,0.5528541226215646
1498,0.5833333333333334
1499,0.8040816326530612
1500,0.48745000000000005
1501,0.27999999999999997
1502,0.6676470588235294
1503,0.3888888888888889
1504,0.4285714285714286
1505,0.595959595959596
1506,0.5120809423135004
1507,0.2777777777777778
1508,0.6326530612244898
1509,0.5586
1510,0.44000000000000006
1511,0.4882352941176471
1512,0.6466165413533835
1513,0.8333333333333333
1514,0.4719118091211115
1515,0.9722222222222222
1516,0.8163265306122449
1517,0.5384
1518,0.5558823529411765
1519,0.6742424242424243
1520,0.50120809423135
1521,0.616326530612245
1522,0.4494
1523,0.1941176470588235
1524,0.6919191919191919
1525,0.4752340682573241
1526,0.19444444444444442
1527,0.29387755102040813
1528,0.5085999999999999
1529,0.7882352941176471
1530,0.4219269102990033
1531,0.8194444444444444
1532,0.3142857142857143
1533,0.45645
1534,0.62
1535,0.5558823529411765
1536,0.2222222222222222
1537,0.4938775510204082
1538,0.5336000000000001
1539,0.32
1540,0.47647058823529415
1541,0.7673469387755102
1542,0.47215
1543,0.5235294117647058
1544,0.46599999999999997
1545,0.92
1546,0.4
1547,0.52
1548,0.24705882352941175
1549,0.33333333333333337
1550,0.4774436090225564
1551,0.6893939393939394
1552,0.4173965569314407
1553,0.5555555555555556
1554,0.5755102040816327
1555,0.5752999999999999
1556,0.36000000000000004
1557,0.5
1558,0.612781954887218
1559,0.2727272727272727
1560,0.5324675324675324
1561,0.49999999999999994
1562,0.17551020408163268
1563,0.5942000000000001
1564,0.5176470588235293
1565,0.43686868686868685
1566,0.44865599516762306
1567,0.4448979591836735
1568,0.4942
1569,0.1647058823529412
1570,0.2803030303030303
1571,0.4735729386892177
1572,0.6111111111111112
1573,0.12653061224489798
1574,0.48
1575,0.5647058823529412
1576,0.4205678042887345
1577,0.1388888888888889
1578,0.6122448979591837
1579,0.40779999999999994
1580,0.52
1581,0.5
1582,0.4722222222222222
1583,0.1469387755102041
1584,0.5311
1585,0.07999999999999999
1586,0.28823529411764703
1587,0.3673469387755102
1588,0.50415
1589,0.6294117647058823
1590,0.3796
1591,0.30000000000000004
1592,0.40588235294117647
1593,0.48000000000000004
1594,0.5
1595,0.5580808080808081
1596,0.5582905466626397
1597,0.19444444444444445
1598,0.653061224489796
1599,0.4318
1600,0.6529411764705882
1601,0.5328282828282829
1602,0.43355481727574746
1603,0.8888888888888888
1604,0.8448979591836735
1605,0.39094999999999996
1606,0.40588235294117647
1607,0.4854273633343401
1608,0.6666666666666666
1609,0.6285714285714286
1610,0.5108
1611,0.52
1612,0.5
1613,0.1111111111111111
1614,0.7795918367346939
1615,0.5764
1616,0.64
1617,0.5058823529411764
1618,0.8489795918367347
1619,0.49350000000000005
1620,0.611764705882353
1621,0.564
1622,0.7176470588235294
1623,0.5294117647058825
1624,0.7398989898989901
1625,0.5089096949562066
1626,0.7061224489795919
1627,0.41226215644820297
1628,0.6111111111111112
1629,0.3551020408163265
1630,0.47695
1631,0.5588235294117647
1632,0.4722222222222222
1633,0.0
1634,0.6176000000000001
1635,0.8
1636,0.7352941176470589
1637,0.35510204081632657
1638,0.4616
1639,0.6911764705882353
1640,0.44589999999999996
1641,0.5235294117647059
1642,0.5705882352941177
1643,0.4566596194503172
1644,0.6285714285714286
1645,0.46449999999999997
1646,0.17058823529411765
1647,0.6938775510204082
1648,0.4866
1649,0.20588235294117646
1650,0.469
1651,0.09411764705882351
1652,0.1588235294117647
1653,0.5273331319842948
1654,1.0
1655,0.27346938775510204
1656,0.4426
1657,0.588235294117647
1658,0.5555555555555556
1659,0.17551020408163265
1660,0.5575
1661,0.676470588235294
1662,0.37551020408163266
1663,0.5117
1664,0.6588235294117646
1665,0.42105000000000004
1666,0.4029411764705882
1667,0.7823529411764705
1668,0.5833333333333334
1669,0.2122448979591837
1670,0.46845
1671,0.54
1672,0.6529411764705882
1673,0.6530612244897959
1674,0.4326
1675,0.5588235294117647
1676,0.4535
1677,0.52
1678,0.9235294117647059
1679,0.72
1680,0.4647058823529412
1681,0.012244897959183678
1682,0.5689000000000001
1683,0.54
1684,0.6764705882352942
1685,0.43345
1686,0.6
1687,0.45
1688,0.6799999999999999
1689,0.5647058823529412
1690,0.38444999999999996
1691,0.5
1692,0.6882352941176471
1693,0.7705882352941176
1694,0.54
1695,0.2705882352941177
