,double
225,0.4117647058823529
226,0.75
227,0.4653061224489796
228,0.452
229,0.44
230,0.27647058823529413
231,0.6693877551020408
232,0.38110000000000005
233,0.7600000000000001
234,0.36470588235294116
235,0.5197
236,0.4
237,0.49411764705882344
238,0.48000000000000004
239,0.38235294117647056
240,0.4666666666666667
241,0.8333333333333334
242,0.40340515608937944
243,0.6282894736842105
244,0.6282051282051281
245,0.13931888544891644
246,0.29335470708248323
247,0.3515037593984963
248,0.4949874686716792
249,0.24794359576968272
250,0.8045181233062331
251,0.4360902255639098
252,0.23484848484848483
253,0.5270311084264573
254,0.4653061224489796
255,0.5855
256,0.36470588235294116
257,1.0
258,0.34439011524103225
259,0.5148026315789473
260,0.7916666666666667
261,0.20123839009287925
262,0.3988633051588458
263,0.4154135338345865
264,0.5307017543859649
265,0.3492949471210341
266,0.6917293233082707
267,0.43434343434343436
268,0.45122319540924194
269,0.05714285714285714
270,0.4719
271,0.6411764705882353
272,0.35092990856462697
273,0.5740131578947368
274,0.6314102564102564
275,0.1455108359133127
276,0.33721946954240745
277,0.3101503759398496
278,0.5037593984962405
279,0.4853113983548766
280,0.7676151761517616
281,0.5413533834586466
282,0.25
283,0.4773482331621867
284,0.6979591836734694
285,0.54
286,0.42352941176470593
287,0.537828947368421
288,0.721153846153846
289,0.4953560371517028
290,0.741183328475663
291,0.5150375939849624
292,0.4786967418546366
293,0.7229729729729729
294,0.7561610772357723
295,0.5864661654135339
296,0.5303030303030303
297,0.6363636363636365
298,0.7387755102040816
299,0.5690999999999999
300,0.5705882352941176
301,0.7115384615384616
302,0.22291021671826625
303,0.5488195861264937
304,0.4943609022556391
305,0.49248120300751885
306,0.6680376028202115
307,0.6390977443609023
308,0.29292929292929293
309,0.5196315312594382
310,0.3224489795918367
311,0.5226000000000001
312,0.5470588235294118
313,0.09597523219814245
314,0.23856018653453803
315,0.32706766917293234
316,0.5200501253132832
317,0.3205052878965922
318,0.7339727303523035
319,0.7293233082706767
320,0.19444444444444445
321,0.49622470552703113
322,0.46530612244897956
323,0.5219
324,0.5117647058823529
325,0.8108423200233168
326,0.5977443609022557
327,0.45989974937343364
328,0.8296122209165687
329,0.6917293233082707
330,0.7777777777777778
331,0.566143159166415
332,0.5469387755102041
333,0.3728
334,0.5352941176470588
335,0.7669172932330827
336,0.4761904761904762
337,0.786427732079906
338,0.7505293021680217
339,0.481203007518797
340,0.7651515151515151
341,0.5924192086982785
342,0.35918367346938773
343,0.4689
344,0.5
345,0.45614035087719296
346,0.7411868390129259
347,0.825711382113821
348,0.481203007518797
349,0.5252525252525252
350,0.5700694654183027
351,0.2612244897959184
352,0.4903
353,0.34705882352941175
354,0.5681551116333725
355,0.4801194105691057
356,0.6541353383458647
357,0.45707070707070707
358,0.4441256418000604
359,0.4938775510204081
360,0.5358
361,0.6
362,0.6240601503759399
363,0.7348484848484849
364,0.5292962851102386
365,0.13877551020408163
366,0.4926
367,0.6823529411764706
368,0.5064935064935064
369,0.44489795918367353
370,0.523
371,0.2411764705882353
372,0.6691919191919193
373,0.5443974630021142
374,0.11836734693877551
375,0.4136
376,0.3235294117647059
377,0.5093627302929629
378,0.689795918367347
379,0.46240000000000003
380,0.7235294117647059
381,0.8204081632653062
382,0.5207
383,0.36470588235294116
384,0.5797000000000001
385,0.5705882352941176
386,0.4176470588235294
387,0.20833333333333331
388,0.35421062598063086
389,0.31249999999999994
390,0.1282051282051282
391,0.4055727554179567
392,0.42203439230545026
393,0.43444444444444447
394,0.3280075187969925
395,0.5006265664160401
396,0.4421269095182139
397,0.33333333333333337
398,0.5413533834586466
399,0.2601010101010101
400,0.4300815463606162
401,0.4722222222222222
402,0.7306122448979592
403,0.57845
404,0.3941176470588235
405,0.4079160579992425
406,0.5625
407,0.6057692307692307
408,0.238390092879257
409,0.4758088020985135
410,0.5172222222222222
411,0.4473684210526316
412,0.449874686716792
413,0.3325499412455935
414,0.2777777777777778
415,0.8089854336043361
416,0.5789473684210527
417,0.6287878787878789
418,0.4065237088492903
419,0.2222222222222222
420,0.19591836734693877
421,0.5513
422,0.4529411764705883
423,0.462171052631579
424,0.46794871794871795
425,0.6594427244582044
426,0.6396094433109881
427,0.5488888888888889
428,0.5451127819548872
429,0.5
430,0.6113396004700353
431,0.2777777777777778
432,0.6836043360433605
433,0.443609022556391
434,0.5303030303030303
435,0.4560555723346421
436,0.2222222222222222
437,0.4775510204081632
438,0.5857
439,0.45294117647058824
440,0.7980769230769231
441,0.39009287925696595
442,0.28533955115126786
443,0.2644444444444444
444,0.4229323308270677
445,0.493421052631579
446,0.22209165687426555
447,0.5
448,0.41355436991869915
449,0.46616541353383456
450,0.48989898989898983
451,0.558743581999396
452,0.2222222222222222
453,0.11836734693877551
454,0.558
455,0.34705882352941175
456,0.30959752321981426
457,0.26887204896531625
458,0.42777777777777776
459,0.4323308270676692
460,0.4987468671679198
461,0.22062279670975327
462,0.5555555555555556
463,0.6062309451219512
464,0.5037593984962406
465,0.5934343434343435
466,0.40909090909090906
467,0.6388888888888888
468,0.27755102040816326
469,0.4798
470,0.4235294117647058
471,0.7947391431069659
472,0.44
473,0.6860902255639099
474,0.4862155388471178
475,0.7602820211515863
476,0.7311144986449865
477,0.46616541353383456
478,0.7323232323232323
479,0.5191029900332226
480,0.5833333333333333
481,0.3918367346938776
482,0.5761
483,0.3294117647058824
484,0.34888888888888886
485,0.7518796992481203
486,0.46741854636591484
487,0.6460047003525263
488,0.44444444444444453
489,0.6751778455284553
490,0.21052631578947367
491,0.7803030303030304
492,0.5210661431591664
493,0.41666666666666663
494,0.3591836734693878
495,0.5680499999999999
496,0.5176470588235293
497,0.5676691729323309
498,0.49686716791979946
499,0.47943595769682723
500,0.7954545454545454
501,0.5839625490788282
502,0.40816326530612246
503,0.5058
504,0.6352941176470588
505,0.4210526315789474
506,0.5602232667450059
507,0.5555555555555556
508,0.7880250677506775
509,0.5902255639097744
510,0.6502525252525253
511,0.4597553609181517
512,0.6666666666666666
513,0.33061224489795915
514,0.50755
515,0.4235294117647058
516,0.5605170387779084
517,0.16666666666666666
518,0.458079268292683
519,0.5563909774436091
520,0.6161616161616162
521,0.595137420718816
522,0.5277777777777777
523,0.8857142857142857
524,0.47820000000000007
525,0.6088235294117648
526,0.5827067669172933
527,0.3888888888888889
528,0.4035789791603745
529,0.1388888888888889
530,0.2163265306122449
531,0.55205
532,0.3617647058823529
533,0.7222222222222222
534,0.5418302627604953
535,0.5755102040816327
536,0.4848
537,0.5941176470588235
538,0.49242424242424243
539,0.5090607067351253
540,0.22857142857142856
541,0.5564000000000001
542,0.2588235294117647
543,0.39646464646464646
544,0.439444276653579
545,0.638888888888889
546,0.2612244897959184
547,0.47909999999999997
548,0.3647058823529412
549,0.46843853820598
550,0.5
551,0.6040816326530613
552,0.5557000000000001
553,0.3941176470588235
554,0.6111111111111112
555,0.6346938775510205
556,0.44539999999999996
557,0.5470588235294117
558,0.23061224489795917
559,0.49325
560,0.2647058823529411
561,0.5149999999999999
562,0.44705882352941173
563,0.42352941176470593
564,0.3768625223178056
565,0.6019736842105263
566,0.6987179487179487
567,0.3839009287925697
568,0.4795249198484407
569,0.49944444444444447
570,0.368421052631579
571,0.49185463659147866
572,0.38484136310223266
573,0.2777777777777778
574,0.47954776422764234
575,0.6541353383458646
576,0.23358585858585862
577,0.41105406221685287
578,0.027777777777777776
579,0.6979591836734693
580,0.5591999999999999
581,0.6799999999999999
582,0.32941176470588235
583,0.2220394736842105
584,0.5448717948717949
585,0.5820433436532508
586,0.7156805596036141
587,0.27666666666666667
588,0.6052631578947368
589,0.506265664160401
590,0.5091069330199764
591,0.44444444444444453
592,0.13160569105691056
593,0.5263157894736843
594,0.23232323232323232
595,0.42449411054062214
596,0.4722222222222222
597,0.7551020408163266
598,0.5872999999999999
599,0.4411764705882353
600,0.5480769230769231
601,0.5386996904024768
602,0.2977266103176916
603,0.26888888888888884
604,0.2819548872180451
605,0.525689223057644
606,0.48722091656874267
607,0.16666666666666666
608,0.3984962406015038
609,0.3409090909090909
610,0.4916943521594685
611,0.8333333333333334
612,0.6693877551020408
613,0.52805
614,0.29117647058823526
615,0.4674922600619195
616,0.4226173127368114
617,0.31999999999999995
618,0.406015037593985
619,0.5093984962406015
620,0.4289071680376028
621,0.5555555555555556
622,0.6130165989159891
623,0.6015037593984962
624,0.21969696969696972
625,0.3995771670190275
626,0.1388888888888889
627,0.7755102040816326
628,0.5687
629,0.2352941176470588
630,0.7407461381521422
631,0.21444444444444447
632,0.6672932330827068
633,0.47744360902255645
634,0.7172444183313749
635,0.2777777777777778
636,0.5827067669172933
637,0.6906565656565657
638,0.45952884324977344
639,0.19444444444444442
640,0.8326530612244898
641,0.47964999999999997
642,0.3294117647058823
643,0.21555555555555556
644,0.8345864661654135
645,0.48903508771929827
646,0.7338425381903644
647,0.4444444444444445
648,0.45204522357723576
649,0.4511278195488722
650,0.4595959595959596
651,0.4819540924192087
652,0.27777777777777773
653,0.9224489795918368
654,0.5875
655,0.2529411764705882
656,0.6127819548872181
657,0.4542606516290727
658,0.5611045828437133
659,0.44444444444444453
660,0.2803030303030303
661,0.48927816369676835
662,0.861111111111111
663,0.30612244897959184
664,0.5091
665,0.4588235294117647
666,0.47493734335839605
667,0.5884253819036427
668,0.5555555555555556
669,0.6454945799457995
670,0.6165413533834587
671,0.5214646464646464
672,0.460434913923286
673,0.4166666666666667
674,0.6244897959183674
675,0.5268999999999999
676,0.3705882352941176
677,0.4668037602820212
678,0.38888888888888895
679,0.5864661654135339
680,0.5618686868686869
681,0.5992147387496225
682,0.5277777777777778
683,0.4061224489795918
684,0.5589999999999999
685,0.31999999999999995
686,0.28823529411764703
687,0.5
688,0.6240601503759399
689,0.7840909090909092
690,0.45877378435517974
691,0.38888888888888884
692,0.7959183673469388
693,0.5521
694,0.5058823529411764
695,0.5404040404040403
696,0.495998187858653
697,0.08333333333333333
698,0.5510204081632653
699,0.43689999999999996
700,0.5352941176470588
701,0.47025067955300515
702,0.19183673469387755
703,0.5843
704,0.3764705882352941
705,0.5151515151515151
706,0.4204167925098158
707,0.4444444444444444
708,0.3306122448979592
709,0.47650000000000003
710,0.32941176470588235
711,0.44261552401087284
712,0.7777777777777778
713,0.7346938775510203
714,0.5665
715,0.4294117647058824
716,0.4166666666666667
717,0.20204081632653062
718,0.5420499999999999
719,1.0
720,0.3235294117647059
721,0.33877551020408164
722,0.47735000000000005
723,0.5
724,0.5939000000000001
725,0.2823529411764706
726,0.38529411764705884
727,0.6776315789473684
728,0.46794871794871795
729,0.6470588235294118
730,0.4919848440687846
731,0.2311111111111111
732,0.6419172932330828
733,0.4899749373433584
734,0.3219741480611046
735,0.6111111111111112
736,0.5115599593495935
737,0.3157894736842105
738,0.5618686868686869
739,0.4770462096043491
740,0.36111111111111105
741,0.5795918367346939
742,0.501
743,0.28
744,0.4235294117647058
745,0.7371794871794872
746,0.4148606811145511
747,0.30982220926843484
748,0.6316666666666667
749,0.3515037593984962
750,0.46553884711779453
751,0.4512338425381903
752,0.6111111111111113
753,0.3657160399728997
754,0.5488721804511278
755,0.4974747474747475
756,0.5456055572334643
757,0.6527777777777778
758,0.7346938775510204
759,0.46390000000000003
760,0.64
761,0.6352941176470588
762,0.13622291021671828
763,0.20154473914310694
764,0.7122222222222223
765,0.306390977443609
766,0.47180451127819545
767,0.29200940070505293
768,0.7222222222222223
769,0.3828336720867209
770,0.706766917293233
771,0.18181818181818182
772,0.3979160374509212
773,0.6111111111111112
774,0.2979591836734694
775,0.5565000000000001
776,0.27999999999999997
777,0.588235294117647
778,0.7870883124453513
779,0.20111111111111113
780,0.7424812030075187
781,0.5225563909774436
782,0.7970035252643949
783,0.7222222222222223
784,0.7080263380758808
785,0.30827067669172936
786,0.7727272727272727
787,0.5647840531561462
788,0.6388888888888888
789,0.8204081632653062
790,0.4527
791,0.36
792,0.4294117647058824
793,0.18777777777777777
794,0.8515037593984962
795,0.48621553884711777
796,0.5525851938895417
797,0.5555555555555556
798,0.43430301490514905
799,0.443609022556391
800,0.7777777777777778
801,0.564935064935065
802,0.6666666666666667
803,0.4204081632653061
804,0.484
805,0.56
806,0.4411764705882353
807,0.6409774436090225
808,0.47807017543859653
809,0.6624559341950645
810,0.2777777777777778
811,0.6090225563909774
812,0.76010101010101
813,0.49441256418000595
814,0.8333333333333333
815,0.8693877551020408
816,0.41864999999999997
817,0.24
818,0.32352941176470584
819,0.4927944862155388
820,0.6617215041128085
821,0.6111111111111112
822,0.7168656842818428
823,0.6466165413533835
824,0.6073232323232323
825,0.5557988523104802
826,0.9166666666666666
827,0.6653061224489796
828,0.5193
829,0.48
830,0.4176470588235294
831,0.4275851938895417
832,0.6666666666666667
833,0.6038279132791328
834,0.4849624060150376
835,0.5833333333333333
836,0.6005738447598914
837,0.75
838,0.27755102040816326
839,0.5414
840,0.5
841,0.611764705882353
842,0.638888888888889
843,0.5037593984962406
844,0.6994949494949495
845,0.5283902144367261
846,0.5138888888888888
847,0.9469387755102041
848,0.5092
849,0.07999999999999999
850,0.538235294117647
851,0.6466165413533835
852,0.7361111111111112
853,0.4599063726970703
854,0.75
855,0.05918367346938776
856,0.5219
857,0.52
858,0.8235294117647058
859,0.5681818181818181
860,0.5078526125037753
861,0.1959183673469388
862,0.5818
863,0.2647058823529412
864,0.3939393939393939
865,0.43642404107520394
866,0.6805555555555556
867,0.4571428571428572
868,0.466
869,0.35882352941176465
870,0.43521594684385384
871,0.4722222222222222
872,0.7795918367346939
873,0.4839
874,0.48
875,0.48235294117647054
876,0.25
877,0.1959183673469388
878,0.51345
879,0.64
880,0.32352941176470584
881,0.8081632653061224
882,0.3947
883,0.36
884,0.7529411764705882
885,0.6191000000000001
886,0.72
887,0.45294117647058824
888,0.44
889,0.5235294117647059
890,0.2483974358974359
891,0.5541795665634675
892,0.5100553774409793
893,0.4633333333333333
894,0.6672932330827068
895,0.5200501253132832
896,0.33343125734430085
897,0.5
898,0.2219681571815718
899,0.443609022556391
900,0.4292929292929293
901,0.45741467834491095
902,0.4444444444444444
903,0.9918367346938776
904,0.39890000000000003
905,0.8
906,0.6882352941176471
907,0.5201238390092879
908,0.41824540950160305
909,0.808888888888889
910,0.6043233082706767
911,0.4526942355889724
912,0.304054054054054
913,0.2222222222222222
914,0.3829395325203252
915,0.22556390977443608
916,0.452020202020202
917,0.38017215342796734
918,0.25
919,0.7183673469387755
920,0.49010000000000004
921,0.8
922,0.4117647058823529
923,0.4737685805887496
924,0.43
925,0.7142857142857142
926,0.48464912280701755
927,0.35913631022326675
928,0.27777777777777785
929,0.2531758130081301
930,0.19548872180451127
931,0.494949494949495
932,0.4488070069465418
933,0.4444444444444445
934,0.7510204081632654
935,0.4596
936,0.24
937,0.3941176470588235
938,0.3455555555555555
939,0.6616541353383458
940,0.4724310776942356
941,0.3363689776733255
942,0.44444444444444453
943,0.35533113143631445
944,0.16541353383458646
945,0.4810606060606061
946,0.4359710057384476
947,0.6944444444444444
948,0.8693877551020409
949,0.5024
950,0.4
951,0.5264705882352941
952,0.5432330827067668
953,0.5062656641604011
954,0.6874265569917744
955,0.3333333333333333
956,0.3609022556390978
957,0.3131313131313131
958,0.5449260042283298
959,0.7222222222222222
960,0.5918367346938775
961,0.5009
962,0.44
963,0.2588235294117647
964,0.4761904761904761
965,0.327262044653349
966,0.5555555555555556
967,0.5678988821138211
968,0.406015037593985
969,0.595959595959596
970,0.392479613409846
971,0.7222222222222221
972,0.9183673469387755
973,0.4322
974,0.76
975,0.5852941176470587
976,0.41862514688601643
977,0.38888888888888895
978,0.30170223577235766
979,0.27819548872180455
980,0.6414141414141414
981,0.5228027786167321
982,0.25
983,0.7387755102040815
984,0.5203
985,0.48
986,0.4176470588235294
987,0.38888888888888895
988,0.4962406015037594
989,0.3446969696969697
990,0.503171247357294
991,0.1388888888888889
992,0.5714285714285714
993,0.5391
994,0.3941176470588235
995,0.7443609022556391
996,0.7070707070707071
997,0.4978858350951374
998,0.7777777777777777
999,0.2163265306122449
1000,0.5025000000000001
1001,0.24
1002,0.5941176470588235
1003,0.5757575757575757
1004,0.49531863485351857
1005,0.616326530612245
1006,0.43229999999999996
1007,0.3647058823529412
1008,0.3888888888888889
1009,0.5456055572334643
1010,0.3333333333333333
1011,0.1346938775510204
1012,0.44930000000000003
1013,0.2647058823529411
1014,0.46813651464814254
1015,0.7222222222222222
1016,0.5469387755102041
1017,0.51565
1018,0.52
1019,0.31764705882352945
1020,0.49999999999999994
1021,0.5551020408163264
1022,0.4718
1023,0.6
1024,0.40588235294117647
1025,0.24897959183673468
1026,0.4258
1027,0.48
1028,0.40588235294117647
1029,0.46730000000000005
1030,0.4
1031,0.43529411764705883
1032,0.48
1033,0.32352941176470584
1034,0.48297213622291024
1035,0.35733022442436607
1036,0.585
1037,0.3834586466165414
1038,0.44611528822055135
1039,0.22826086956521738
1040,0.6666666666666667
1041,0.49764989837398377
1042,0.5639097744360902
1043,0.4873737373737374
1044,0.5237088492902446
1045,0.7222222222222222
1046,0.6
1047,0.41829999999999995
1048,0.68
1049,0.6470588235294118
1050,0.7652287962693092
1051,0.46888888888888886
1052,0.7142857142857143
1053,0.4786967418546366
1054,0.7623384253819034
1055,0.6666666666666669
1056,0.3940548780487805
1057,0.4849624060150376
1058,0.7891414141414141
1059,0.5650860767139837
1060,0.8055555555555556
1061,0.9020408163265305
1062,0.42529999999999996
1063,0.6800000000000002
1064,0.5529411764705883
1065,0.2566666666666666
1066,0.7800751879699248
1067,0.4868421052631579
1068,0.5282021151586369
1069,0.7777777777777779
1070,0.20545392953929537
1071,0.4285714285714286
1072,0.7020202020202021
1073,0.554364240410752
1074,0.8611111111111112
1075,0.8816326530612246
1076,0.47130000000000005
1077,0.6
1078,0.6058823529411764
1079,0.6259398496240601
1080,0.518796992481203
1081,0.6877203290246768
1082,0.5505050505050505
1083,0.47598912715191793
1084,1.0
1085,0.7918367346938775
1086,0.4196
1087,0.6470588235294117
1088,0.47149122807017546
1089,0.6548178613396005
1090,0.6666666666666667
1091,0.15478912601626016
1092,0.5977443609022557
1093,0.5075757575757576
1094,0.5528541226215645
1095,0.8611111111111112
1096,0.7428571428571429
1097,0.44935
1098,0.56
1099,0.6852941176470588
1100,0.5602232667450059
1101,0.8333333333333334
1102,0.613207147696477
1103,0.6015037593984962
1104,0.4292929292929293
1105,0.5886439142253096
1106,0.6944444444444444
1107,0.49795918367346936
1108,0.4997999999999999
1109,0.6799999999999999
1110,0.6705882352941176
1111,0.5555555555555556
1112,0.5338345864661654
1113,0.7954545454545454
1114,0.5635759589247962
1115,0.5833333333333333
1116,0.926530612244898
1117,0.4909
1118,0.4941176470588235
1119,0.28787878787878785
1120,0.5690123829658713
1121,0.25
1122,0.1959183673469388
1123,0.6079000000000001
1124,0.6323529411764706
1125,0.5479797979797979
1126,0.48791905768649957
1127,0.1836734693877551
1128,0.41800000000000004
1129,0.3470588235294118
1130,0.4217171717171717
1131,0.36877076411960136
1132,0.9166666666666666
1133,0.3836734693877551
1134,0.4843
1135,0.2647058823529412
1136,0.5253699788583509
1137,0.625
1138,0.8204081632653062
1139,0.46559999999999996
1140,0.5
1141,0.5235294117647059
1142,0.5555555555555556
1143,0.25918367346938775
1144,0.4451
1145,0.8
1146,0.4647058823529412
1147,0.3877551020408163
1148,0.44795
1149,0.7294117647058823
1150,0.5114
1151,0.52
1152,0.5411764705882354
1153,0.52
1154,0.6235294117647059
1155,0.8007869425823375
1156,0.5022222222222222
1157,0.7218045112781954
1158,0.4630325814536341
1159,0.7576380728554641
1160,0.4444444444444445
1161,0.6603150406504066
1162,0.32330827067669177
1163,0.7373737373737373
1164,0.5443974630021142
1165,0.3333333333333333
1166,0.6285714285714286
1167,0.4786
1168,0.56
1169,0.3
1170,0.34777777777777774
1171,0.8327067669172933
1172,0.4448621553884712
1173,0.4383078730904818
1174,0.7222222222222223
1175,0.5367970867208672
1176,0.31954887218045114
1177,0.5909090909090908
1178,0.5578375113258836
1179,0.6666666666666667
1180,0.8857142857142857
1181,0.49609999999999993
1182,0.64
1183,0.3941176470588235
1184,0.6907894736842105
1185,0.48809523809523814
1186,0.7126909518213866
1187,0.44444444444444453
1188,0.4285714285714286
1189,0.5997474747474747
1190,0.5166112956810631
1191,0.6944444444444444
1192,0.34285714285714286
1193,0.58585
1194,1.0
1195,0.2647058823529412
1196,0.4880952380952381
1197,0.490599294947121
1198,0.6666666666666666
1199,0.46413448509485095
1200,0.6353383458646616
1201,0.6035353535353536
1202,0.5496073693748111
1203,0.4722222222222222
1204,0.7551020408163266
1205,0.5421
1206,0.21999999999999997
1207,0.48235294117647065
1208,0.4027614571092832
1209,0.7222222222222222
1210,0.1758130081300813
1211,0.41353383458646614
1212,0.5643939393939393
1213,0.6312292358803986
1214,0.8055555555555556
1215,0.6285714285714286
1216,0.48044999999999993
1217,0.72
1218,0.7205882352941176
1219,0.4444444444444445
1220,0.5827067669172933
1221,0.6287878787878788
1222,0.4897311990335246
1223,0.5277777777777778
1224,0.8244897959183674
1225,0.48205
1226,0.6823529411764706
1227,0.4511278195488722
1228,0.4823232323232324
1229,0.4547719722138327
1230,0.5416666666666666
1231,0.3
1232,0.5909
1233,0.5852941176470587
1234,0.36616161616161613
1235,0.5217456961643009
1236,0.24081632653061222
1237,0.5005999999999999
1238,0.4647058823529412
1239,0.27525252525252525
1240,0.4325732407127756
1241,0.5833333333333334
1242,0.37142857142857144
1243,0.4399
1244,0.44705882352941173
1245,0.45514950166112955
1246,0.3472222222222222
1247,0.5836734693877551
1248,0.4978
1249,0.44000000000000006
1250,0.6647058823529413
1251,0.3055555555555556
1252,0.2612244897959184
1253,0.5325499999999999
1254,0.56
1255,0.4352941176470588
1256,0.836734693877551
1257,0.42179999999999995
1258,0.6882352941176471
1259,0.5967
1260,0.6799999999999999
1261,0.5705882352941176
1262,0.52
1263,0.5176470588235293
1264,0.3661111111111111
1265,0.8402255639097745
1266,0.4818295739348371
1267,0.6286721504112809
1268,0.5
1269,0.15491615853658536
1270,0.1954887218045113
1271,0.7550505050505051
1272,0.5445484747810329
1273,0.2777777777777778
1274,0.9346938775510204
1275,0.48550000000000004
1276,0.48
1277,0.5764705882352942
1278,0.7152255639097744
1279,0.5050125313283208
1280,0.5226204465334899
1281,0.8333333333333334
1282,0.4285714285714286
1283,0.5606060606060606
1284,0.5199335548172757
1285,0.8888888888888888
1286,0.5918367346938775
1287,0.47939999999999994
1288,0.32000000000000006
1289,0.3294117647058823
1290,0.49248120300751874
1291,0.6172150411280847
1292,0.7500000000000001
1293,0.3741954607046071
1294,0.35714285714285715
1295,0.7373737373737373
1296,0.5404711567502265
1297,0.75
1298,0.9510204081632653
1299,0.4172
1300,0.09999999999999998
1301,0.4588235294117647
1302,0.491186839012926
1303,0.5555555555555556
1304,0.5077489837398375
1305,0.4699248120300752
1306,0.7386363636363635
1307,0.6063877982482633
1308,0.3888888888888889
1309,0.8693877551020408
1310,0.44179999999999997
1311,0.24
1312,0.5323529411764706
1313,0.38888888888888895
1314,0.5037593984962405
1315,0.797979797979798
